teatro_id,teatro_nombre,teatro_fecha_fundacion,teatro_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,teatro_calle_numero,teatro_colonia,teatro_cp,teatro_telefono1,pagina_web,facebook,twitter,instagram,email,gmaps_longitud,gmaps_latitud,teatro_aforo,teatro_tipo_escenario,link_sic,fecha_mod
162,"Teatro Pablo de Villavicencio","1980-12-08","Instituto Sinaloense de Cultura",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Paseo Niños Héroes y Cjon. Andrade s/n","Col. Centro Cultural Genaro Estrada","80000","667 715 67 22 ","https://www.culturasinaloa.gob.mx/index.php?option=com_content&view=article&id=6&Itemid=120","https://www.facebook.com/pages/Teatro-Pablo-de-Villavicencio-Culiacan-Sinaloa/263348520416992","","","",-107.39319,24.81193,1000,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=162","2025-04-03 14:28:51-06"
750,"Teatro Auditorio MIA","2012-02-12","Instituto MIA",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Ruperto L. Paliza 484","Centro","80000","667 257 99 86","http://mia.culiacan.gob.mx","","","","luisleontavera@gmail.com; karelymia@hotmail.com",-107.39352,24.80923,908,"multimodal","http://sic.gob.mx/ficha.php?table=teatro&table_id=750","2021-10-05 13:16:00-05"
996,"Teatro Prof. Severiano Moreno","1983-12-01","Ayuntamiento de Escuinapa/Instituto Municipal de Cultura",25,"Sinaloa",9,"Escuinapa",1,"Escuinapa de Hidalgo","María de los Ángeles Polanco s/n esq. Av. Sandra Calderón","Col. Emiliano Zapata","82457","695 953 20 18","","","","","ccasadelacultura9@gmail.com",-105.77788,22.83505,362,"Rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=996","2021-05-14 06:43:08-05"
34,"Teatro al aire libre Ruiz Cortines (IMSS)","1000-01-01","IMSS/Centro de Seguridad Social",25,"Sinaloa",11,"Guasave",1,"Guasave","Diego Martínez de Urdaide s/n","Col. Ruiz Cortines","81121","687 897 00 79","","","","","karla.gutierrezs@imss.gob.mx",-108.47182,25.56555,288,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=34","2024-12-19 13:06:48-06"
146,"Teatro Antonio Haas IMSS Mazatlán","1961-05-19","IMSS",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Av. del Mar 500","Centro","82000","669 982 56 00 exts. 31240 y 31241","http://www.garuyo.com/teatro/teatro-antonio-haas-imss-mazatlan/lugar","","","","",0,0,290,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=146","2021-10-28 07:06:01-05"
530,"Teatro Ángela Peralta","1874-02-14","Instituto Municipal de Culltura, Turismo y Arte de Mazatlán",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Carnaval 1204","Centro","82000","(669) 982 44 44 ext. 105","http://www.culturamazatlan.com.mx/tap/","","","","amarquez@culturamazatlan.com",-106.42261,23.19804,841,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=530","2021-12-06 05:43:59-06"
166,"Teatro al Aire Libre de Navolato (IMSS)","1966-01-01","IMSS/Centro de Seguridad Social",25,"Sinaloa",18,"Navolato",1,"Navolato","Calz. Almada s/n","Centro","80320","672 727 00 63","","","","","",0,0,394,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=166","2021-08-12 10:54:58-05"
1030,"Teatro del Palacio Municipal de Alamos","1000-01-01","Ayuntamiento de Alamos",26,"Sonora",3,"Alamos",1,"Álamos","Juárez s/n","Centro","85760","647 428 15 12","","","","","cultura.alamos@gmail.com",-108.93493,27.02405,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=1030","2023-02-03 08:58:29-06"
412,"Teatro del ITSON Dr. Oscar Russo Vogel","1967-09-16","Instituto Tecnológico de Sonora",26,"Sonora",18,"Cajeme",1,"Ciudad Obregón","5 de Febrero 818 Sur esq. Rodolfo Elías Calles","Centro","85000","644 410 09 00 exts. 2226, 2227","https://itson.mx/micrositios/teatro/Paginas/teatro.aspx","https://www.facebook.com/TeatroDr.OscarRussoVogel/?locale=es_LA","itson","","rosa.cuevas@itson.edu.mx",-109.93219,27.48232,755,"Italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=412","2023-02-23 06:51:21-06"
804,"Teatro Sergio Galindo Sánchez","2012-01-01","Ayuntamiento de Cajeme",26,"Sonora",18,"Cajeme",1,"Ciudad Obregón","Int. Deportivo Nainari 2000, Prol. Vicente Guerrero 2610","Col. Ostmuri","85134","644 414 60 70","","https://www.facebook.com/profile.php?id=100064103080613","","","iserna@cajeme.gob.mx",-109.96725,27.49867,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=804","2025-06-02 19:17:58-06"
1028,"Foro del Centro Cultural de Artes Escénicas La Petaka","2007-01-01","",26,"Sonora",18,"Cajeme",1,"Ciudad Obregón","Tlaxcala 449 Nte. esq. Morelos y Yaqui","Zona Norte","85000","644 100 39 03","","https://www.facebook.com/teatrolapetaka/","la_petaka","","cartagena_josel@hotmail.com",-109.94384,27.50256,140,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=1028","2023-02-21 09:04:03-06"
114,"Teatro de la Escuela Normal Rural Plutarco Elías Calles, El Quinto.","1963-06-10","Instituto de Formación Docente del Estado de Sonora ",26,"Sonora",26,"Etchojoa",63,"El Quinto","Carr. Navojoa vía San Pedro km 16","","85298","642 119 07 55","http://www.ifodes.edu.mx","","","","enr_fdiaz@ifodes.edu.mx,",-109.62847,26.91745,300,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=114","2023-01-31 06:58:55-06"
157,"Teatro Auditorio Cívico Municipal Fray Ivo Toneck","1973-01-01","Ayuntamiento de Guaymas",26,"Sonora",29,"Guaymas",1,"Heroica Guaymas","Calle 20 esq. Malpica 252","Centro","85400","622 224 26 26","https://www.mexicoescultura.com/recinto/50168/teatro-auditorio-civico-fray-ivo-toneck.html","","","","auditorio@guaymas.gob.mx",-110.89117,27.9217,1005,"Semicircular","http://sic.gob.mx/ficha.php?table=teatro&table_id=157","2023-01-31 08:39:23-06"
155,"Teatro de la Ciudad","1995-06-24","Instituto Sonorense de Cultura",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Av. Cultura s/n y Blvd. Agustín de Vildósola","Villa de Seris","83280","662 250 41 30","http://www.isc.gob.mx/teatrodelaciudad.php","https://www.facebook.com/profile.php?id=257306404297354&paipv=0&eav=AfZnBZHe8wBniKlcR1Cf4ke8N19bipXkE6k0GMcJLk2Kld06hAij67uM_y4jAgBPVWI&_rdr","","","coordinacionred@isc.gob.mx",-110.95552,29.06679,495,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=155","2024-04-10 12:50:27-06"
617,"Teatro-Auditorio del COBACH","2004-01-01","Gobierno del Estado de Sonora",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Blvd. Vildósola s/n","Col. Villa de Seris","83280","662 259 29 00","http://www.cobachsonora.edu.mx/TeatroAuditorioCobach/Inicio2.html","","",""," teatro@bachilleresdesonora.edu.mx ",-110.95762,29.04521,756,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=617","2021-11-04 08:58:26-06"
363,"Sala de Teatro Alberto Estrella","1991-01-01","Universidad de Sonora/Departamento de Bellas Artes",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Blvd. Luis Encinas esq. Rosales edif. Museo y Biblioteca","Centro","83000","662 259 21 41","https://bellasartes.unison.mx/","https://www.facebook.com/salonalbertoestrella?locale=es_LA","","","bellasartes@unison.mx , flor.herrera@unison.mx",-110.95818,29.08377,86,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=363","2024-11-14 12:30:53-06"
370,"Teatro Emiliana de Zubeldía","1979-08-15","Universidad de Sonora",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Av. Rosales esq. Blvd. Luis Encinas","Centro","83000","662 559 21 46","http://www.uson.mx/","","","","teodosio.navarrete@unison.mx",-110.95822,29.08376,360,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=370","2024-11-13 17:35:32-06"
974,"Casa AndamioSteatro","2011-03-27","Grupo Independiente de Sonora, A. C.",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Sufragio Efectivo No Reelección 45 entre Garmendia y Juan Álvarez","Col. Cerro de la campana","83000","662 212 24 93","https://andamiosteatro.com/","https://www.facebook.com/casaandamiosteatro","https://twitter.com/AndamiosTeatro","","gestion@andamiosteatro.com",-110.95437,29.0755,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=974","2022-09-09 02:06:56-05"
360,"Teatro al Aire Libre La Sauceda (en remodelación)","1994-10-24","Parque Recreativo La Sauceda Diversiones Internacionales ASW, S.A. de C.V.",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Periférico Ote y Blvd. Serna int. La Sauceda","Col. Río Sonora","83060","662 212 05 09","","","","","webmaster@sauceda.com.mx",-110.92309,29.08122,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=360","2024-09-10 12:25:50-06"
955,"Foro Roberto Méndez","2018-09-21","Compañía Teatral del Norte, A.C. ",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Av. Sufragio Efectivo 39","Centro","83000","662 213 0716  ","http://www.mentidero.mx","https://www.facebook.com/elmentideromx/","","","contacto@mentidero.mx  ",-110.95399,29.07573,70,"Cuadrado Frontal","http://sic.gob.mx/ficha.php?table=teatro&table_id=955","2021-03-22 08:08:45-06"
361,"Teatro al Aire Libre del DIF Hermosillo","1973-11-16","DIF Sonora",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Luis Donaldo Colosio esq Morelia y Kennedy","Centro","83000","662 213 13 98","https://dif.sonora.gob.mx/","https://www.facebook.com/ParqueInfantilDIF","","https://www.instagram.com/difsonoraaa/","parqueinfantil@difson.gob.mx",-110.94495,29.07843,270,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=361","2024-10-16 14:11:47-06"
362,"Teatro Íntimo Xicoténcatl Gutiérrez","1995-06-24","Instituto Sonorense de Cultura/casa de la Cultura",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Blvd. Vildósola s/n esq.  Av. Cultura","Col. Villa de Seris","83280","662 250 41 47","","","","","teatro@isc.gob.mx",-110.95572,29.06684,84,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=362","2023-12-15 08:04:55-06"
156,"Teatro Auditorio Cívico del Estado de Sonora","1967-08-25","Gobierno del Estado de Sonora",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Rosales entre Manuel Z. Cubillas y Tehuantepec s/n","Centro","83000","","https://www.facebook.com/AuditorioCivicoHermosillo","","","","auditoriocivico@gmail.com",-110.95658,29.07322,957,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=156","2020-01-10 10:35:06-06"
822,"Teatro al aire libre ","2005-01-01","Centro Artístico y Cultural de Huachinera, A.C.",26,"Sonora",31,"Huachinera",1,"Huachinera","Mesa de la Huiguera 1","Col. Mesa de la Higuera","84400","634 246 41 22","https://www.facebook.com/pages/Centro-Art%C3%ADstico-y-Cultural-de-Huachinera-Cach-AC-P%C3%A1gina-oficial/144390699008244","","","","centroculturalhuachinera@gmail.com; cach.comunicacionsocial@gmail.com",-108.96406,30.20912,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=822","2023-12-06 05:52:29-06"
220,"Teatro Auditorio Municipal Romeo Gómez Aguilar","1985-07-12","Ayuntamiento de Navojoa/Dirección de Educación y Cultura de Navojoa",26,"Sonora",42,"Navojoa",1,"Navojoa","Unidad Deportiva Faustino Félix Serna s/n","Col. Deportiva","85860","642 425 63 13","https://www.navojoa.gob.mx/teatro-auditorio-municipal-romeo-gomez-aguilar/","https://www.facebook.com/pages/Teatro-Auditorio-Mpal-Romeo-Gomez-Aguilarl/124356864390041","","","decnavojoa@hotmail.com; cultura@navojoa.gob.mx",-109.44555,27.0816,854,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=220","2024-07-08 12:18:38-06"
160,"Teatro Auditorio de Nogales","1996-09-16","Ayuntamiento de Nogales",26,"Sonora",43,"Nogales",1,"Heroica Nogales","Av. Alvaro Obregón 286","Centro","84000","631 312 41 80","https://heroicanogales.gob.mx/dependencia/imfoculta","","","","imfoculta@heroicanogales.gob.mx",-110.94592,31.32884,980,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=160","2023-07-19 05:45:49-06"
159,"Teatro El Bodegón Cultural","1979-12-31","Instituto Tecnológico de Nogales",26,"Sonora",43,"Nogales",1,"Heroica Nogales","Av. Instituto Tecnológico 911","Col. Granja","84065","6311590023 ext.1123     ","www.itnogales.edu.mx","https://www.facebook.com/itnogales/?locale=es_LA","","","nogales@tecnm.mx",-110.98451,31.28593,100,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=159","2023-07-13 07:06:33-06"
766,"Teatro Río Colorado","2009-01-01","Ayuntamiento de San Luis Río Colorado/Dirección Municipal de Cultura",26,"Sonora",55,"San Luis Río Colorado",1,"San Luis Río Colorado","Av. Madero eeq. Calle 29","Col. Burócrata","83400","653 534 04 57","","https://www.facebook.com/pages/Teatro-Rio-Colorado/240168399345733","/culturaslrc","","culturaslrc@gmail.com",-114.7447,32.47129,600,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=766","2023-07-18 08:17:11-06"
821,"Teatro Jesús Ochoa","2011-07-07","Ayuntamiento de Ures",26,"Sonora",66,"Ures",1,"Heroica Ciudad de Ures","Morelos 67 esq. Lafontaine y Zaragoza","Centro","84900","623 232 00 50","https://ures.gob.mx/","","","","ures2021.2024@gmail.com",-110.39044,29.42865,0,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=821","2024-07-05 13:50:13-06"
151,"Teatro al Aire Libre Pedro Gutiérrez Cortés","1000-01-01","Dirección de Educación, Cultura y  Recreación del Gobierno del Estado de Tabasco",27,"Tabasco",2,"Cárdenas",1,"Cárdenas","Av. Lázaro Cárdenas s/n (Parque de la Caña)","Centro","86500","","","","","","",0,0,3500,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=151","2023-07-27 06:25:05-06"
35,"Teatro Municipal de Cárdenas","1969-01-31","Ayuntamiento de Cárdenas",27,"Tabasco",2,"Cárdenas",1,"Cárdenas","Zaragoza esq. Leandro Adriano","Centro","86476","937 372 20 39","","https://www.facebook.com/Comerciolidermx","","","",-93.37688,17.99075,323,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=35","2025-03-18 12:23:32-06"
490,"Teatro del Estado Esperanza Iris","1981-12-14","Instituto Estatal de Cultura del Gobierno del Estado de Tabasco",27,"Tabasco",4,"Centro",1,"Villahermosa","Av. Carlos Pellicer Cámara s/n","Centro","86000","(993) 314 42 10","http://iec.tabasco.gob.mx/content/teatro-del-estado","","","","teatrodelestado@hotmail.com",-92.92341,17.98041,1243,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=490","2016-08-02 11:44:47-05"
37,"Teatro Universitario","1974-02-22","Universidad Juárez Autónoma de Tabasco",27,"Tabasco",4,"Centro",1,"Villahermosa","Av. Universidad s/n","Zona de la Cultura","86040","993 437 4478","http://www.ujat.mx, https://www.ujat.mx/Noticias/Interior/32126","","",""," direccion.drp@ujat.mx",-92.92347,18.00791,678,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=37","2024-04-22 10:33:31-06"
27,"Anfiteatro del Pueblo en el Parque La Choca","1982-05-01","Ayuntamiento de Villahermosa/Dirección de Protección Ambiental y Desarrollo Sustentable",27,"Tabasco",4,"Centro",1,"Villahermosa","Av. Paseo Tabasco 1998","Col. Tabasco 2000","86035","993  310 32 32 ext. 2212","","","","","luisvazquez@tabasco.gob.mx; mchavez@villahermosa.gob.mx",-92.95394,18.00502,0,"frontal","http://sic.gob.mx/ficha.php?table=teatro&table_id=27","2025-06-13 13:58:15-06"
844,"Teatro de Cámara Hilda del Rosario de Gómez","1991-03-01","Ayuntamiento de Villahermosa/Dirección de Educación Cultura y Recreación/Subdirección de Cultura",27,"Tabasco",4,"Centro",1,"Villahermosa","Av. Francisco I. Madero s/n esq. Manuel Sánchez Mármol","Centro","86000","993 142 05 74","https://es-la.facebook.com/AyuntamientoDeCentro/posts/753816031347044","","","","ccvcoordinacion@hotmail.com;arebolledo@villahermosa.gob.mx; equevedo@centro.gob.mx; luislopezacopa@gmail.com",-92.91644,17.99089,105,"Italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=844","2025-06-13 10:10:36-06"
246,"Teatro IMSS Villahermosa","1966-11-07","(IMSS)",27,"Tabasco",4,"Centro",1,"Villahermosa","Av. César Augusto Sandino 102","Col. 1 de Mayo","89190","993 315 16 32","","","","","elizabeth.floresd@imss.gob.mx",-92.93245,17.98371,260,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=246","2021-09-07 09:14:38-05"
495,"Teatro al Aire Libre del Parque Tomás Garrido Canabal","1930-01-01","Gobierno del Estado de Tabasco",27,"Tabasco",4,"Centro",1,"Villahermosa","Blvd. Adolfo Ruíz Cortines esq. Av. Paseo Tabasco","Col. Jesús García","86040","993 315 39 52; 993 310 32 32","https://culturatabasco.gob.mx/","https://www.facebook.com/CulturaTabasco.MX","","","secretariadecultura@tabasco.gob.mx",-92.96271,18.01014,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=495","2024-08-07 11:54:23-06"
550,"Teatro de la Casa de Cultura José Carlos Becerra Ramos","1979-02-18","Ayuntamiento de Emiliano Zapata/Dirección de Educación, Cultura y Recreación (DECUR)",27,"Tabasco",7,"Emiliano Zapata",1,"Emiliano Zapata","Moctezuma 107, frente al parque de la Raza","Centro","86980","934 343 06 70","","","","","decur.ezapata20242027@gmail.com",0,0,600,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=550","2025-03-12 10:41:58-06"
25,"Teatro al Aire Libre Plaza Municipal de Aldama","1999-01-01","Ayuntamiento de Aldama",28,"Tamaulipas",2,"Aldama",1,"Aldama","Independencia esq. Hidalgo","Centro","89670","836 100 71 15, 836 274 02 35","","","","","lupitaarguelles925@gmail.com",-98.07329,22.91891,500,"frontal","http://sic.gob.mx/ficha.php?table=teatro&table_id=25","2024-02-22 04:55:09-06"
28,"Teatro al Aire Libre del Pueblo","1000-01-01","Ayuntamiento de Aldama",28,"Tamaulipas",2,"Aldama",1,"Aldama","Prol. López Rayón Nte. s/n","Col. Bronswsville","69670","836 100 71 15","","","","","lupitaarguelles925@gmail.com",-98.07333,22.91942,600,"frontal","http://sic.gob.mx/ficha.php?table=teatro&table_id=28","2025-05-15 11:27:41-06"
30,"Teatro al Aire Libre Plaza Municipal de Antiguo Morelos","1000-01-01","Ayuntamiento de Antiguo Morelos",28,"Tamaulipas",4,"Antiguo Morelos",1,"Antiguo Morelos","Hidalgo s/n esq. Juárez","Centro","89960","831 237 01 81","","","","","",0,0,500,"frontal","http://sic.gob.mx/ficha.php?table=teatro&table_id=30","2021-10-28 07:19:14-05"
29,"Teatro al Aire Libre Julián Carrillo","1949-06-01","Ayuntamiento de Ciudad Mante",28,"Tamaulipas",21,"El Mante",1,"Ciudad Mante","Miguel C. Ambriz González esq. Gral. Aarón Sáenz Garza","Col. Independencia","89888","831 232 6502","","","","","casadeculturamante@hotmail.com",-98.97582,22.73045,800,"frontal","http://sic.gob.mx/ficha.php?table=teatro&table_id=29","2024-07-26 13:55:00-06"
205,"Teatro IMSS Mante ","1964-10-03","Instituto Mexicano del Seguro Social (IMSS)",28,"Tamaulipas",21,"El Mante",1,"Ciudad Mante","Blvd. Luis Echeverría 300 Sur, esq. Prol. Obregón","Zona Centro","89800","831 232 17 03 ","https://teatrodelanacion.com.mx/teatros/teatro-ciudad-mante/","https://www.facebook.com/IMSSTam/?locale=es_LA","","","leticia.medina@imss.gob.mx",-98.96158,22.73988,399,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=205","2024-03-21 12:45:28-06"
298,"Teatro de la Reforma","1865-11-08","Instituto Matamorense para la Cultura y las Artes  (IMACULTA) ",28,"Tamaulipas",22,"Matamoros",1,"Heroica Matamoros","Calle 6a. s/n esq. Abasolo","Centro","89300","868 812 5120","https://www.facebook.com/TeatroReforma","","","","",-97.50461,25.88131,1348,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=298","2024-02-09 04:14:29-06"
13,"Teatro al Aire Libre del Museo de Arte Contemporáneo","1969-07-19","Instituto Tamaulipeco para la Cultura y las Artes",28,"Tamaulipas",22,"Matamoros",1,"Heroica Matamoros","Av. Constitución s/n esq. Quinta","Col. Jardín","87330","(868) 813 14 99","","","","","",-97.50364,25.88591,200,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=13","2017-03-30 12:28:20-06"
42,"Teatro de Bolsillo Alfredo Jalife Borrego (Cerrado por restauración)","1975-11-01","Instituto Regional de Bellas Artes de Matamoros (IRBAM)",28,"Tamaulipas",22,"Matamoros",1,"Heroica Matamoros","Calle 8 entre Iturbide e Hidalgo","Centro","87360","868 813 51 94","","","","","bellasartes@matamoros.gob.mx",-97.50721,25.88744,65,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=42","2021-09-22 11:34:10-05"
237,"Teatro IMSS de Nuevo Laredo","1964-01-01","Instituto Mexicano del Seguro Social (IMSS)",28,"Tamaulipas",27,"Nuevo Laredo",1,"Nuevo Laredo","Reynosa s/n esq. Victoria","Centro","88000","(867) 712 72 53","http://www.asipensamos.com/negocios/405027/nuevo-laredo--tamaulipas/centros-de-espectaculos/teatros/teatro-del-imss-nuevo-laredo-centro","","","","",-99.50558,27.49679,348,"Italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=237","2017-03-30 12:51:51-06"
9,"Teatro Lucio Blanco","1964-11-20","Ayuntamiento de Nuevo Laredo/Dirección de Arte y Cultura",28,"Tamaulipas",27,"Nuevo Laredo",1,"Nuevo Laredo","int. Casa de la Cultura de Nuevo Laredo, Lincoln 821 esq. Chimalpopoca","Col. Viveros","88000","(867) 715 35 18","","","","","casadelaculturaoficina@hotmail.com",-99.48925,27.4797,204,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=9","2022-10-27 08:07:11-05"
603,"Teatro Principal del Centro Cultural Nuevo Laredo","2004-10-12","Ayuntamiento de Nuevo Laredo/Dirección de Arte y Cultura",28,"Tamaulipas",27,"Nuevo Laredo",1,"Nuevo Laredo","Blvd. Luis Donaldo Colosio Km 2.5","Col. Bonanza","88277","867 717 59 61","","","","","azucena.castillo@nld.gob.mx; jefaturadeteatro@gmail.com",-99.50667,27.42569,1236,"Concha acústica","http://sic.gob.mx/ficha.php?table=teatro&table_id=603","2024-11-11 13:23:25-06"
250,"Aula Magna Herman Harris Fleishman","1968-11-30","Universidad Autónoma de Tamaulipas/Centro Universitario Sur",28,"Tamaulipas",38,"Tampico",1,"Tampico","Centro Universitario Sur","Centro","89000","833 241 20 06 exts. 3056, 3057","","","","","zaragoza@docentes.uat.edu.mx",0,0,408,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=250","2021-09-22 11:42:11-05"
303,"Teatro Metropolitano","2003-10-04","Instituto Tamaulipeco para la Cultura y las Artes",28,"Tamaulipas",38,"Tampico",1,"Tampico","Blvd. Adolfo López Mateos s/n","Col. Obrera","89050","833 126 0732","http://itca.gob.mx","https://www.facebook.com/METRO.Tampico/about?locale=es_LA","","","comunicacion.metro@tampico.gob.mx",-97.85399,22.23497,1154,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=303","2025-05-06 13:28:50-06"
951,"Teatro al Aire Libre del Paseo Canal de la Cortadura","2018-03-22","Ayuntamiento de Tampico/Secretaría de Cultura de Tampico",28,"Tamaulipas",38,"Tampico",1,"Tampico","Av. Emilio Portes Gil 301 entre Aduana y Juárez","Centro","89000","(833) 305 28 60","","","","","sandraedith.munoz@tampico.gob.mx",-97.85085,22.21572,250,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=951","2019-07-23 06:14:51-05"
977,"La Guarda Teatro","1000-01-01","",28,"Tamaulipas",38,"Tampico",1,"Tampico","Lauro Aguirre 103",", 89260 Tampico, Tamps.","89260","","","http://laguardateatro.blogspot.com/","","","",-97.85833,22.21606,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=977","2020-05-18 13:27:15-05"
41,"Teatro de Cámara","1945-01-01","Instituto de Ciencias y Tecnología de Tampico",28,"Tamaulipas",38,"Tampico",1,"Tampico","Mango 217","Col. Altavista","89240","833 213 45 93","http://universidadtectampico.edu.mx/?fbclid=IwY2xjawEQ48VleHRuA2FlbQIxMAABHcXp-hTgUs2Hu5E4wFfAa3nUYdY7dXqtddYDgf86z_KMT7HMSs1TpgCSdQ_aem_-zV__r_9LsRpjxZUka-uCw","","","","tectampico@hotmail.com",-97.87277,22.2374,350,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=41","2024-07-26 14:45:53-06"
39,"Teatro El Farol","1962-09-29","Ayuntamiento de Tampico/Secretaría de Cultura de Tampico",28,"Tamaulipas",38,"Tampico",1,"Tampico","Av. Hidalgo s/n entre Lauro Aguirre y Plutarco Elías Calles","Col. Melchor Ocampo","89270","833 305 28 60","","https://www.facebook.com/profile.php?id=486804884816203&_rdr","SCulturaTampico","https://www.instagram.com/explore/locations/486804884816203/teatro-el-farol/?__d=11","sandraedith.munoz@tampico.gob.mx",-97.86355,22.22275,85,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=39","2024-11-13 12:14:43-06"
299,"Teatro Amalia González Caballero de Castillo Ledón","1986-01-01","Centro Cultural Tamaulipas/Instituto Tamaulipeco para la Cultura y las Artes",28,"Tamaulipas",41,"Victoria",1,"Ciudad Victoria","Hidalgo Ote. s/n Plaza Juárez","Centro","87000","834 318 83 29","","","","","acct@prodigy.net.mx",-99.15134,23.73224,934,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=299","2024-08-28 10:58:01-06"
259,"Teatro Juárez","1957-01-05","Universidad Autónoma de Tamaulipas",28,"Tamaulipas",41,"Victoria",1,"Ciudad Victoria","Morelos s/n esq. J.B. Tijerina y C. Colón","Centro","87000","(834) 318 18 00 ext. 1241","","","","","extension_uat@hotmail.com",-99.14485,23.73232,1275,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=259","2016-07-27 10:13:36-05"
296,"Teatro Universitario","1989-01-01","Universidad Autónoma de Tamaulipas",28,"Tamaulipas",41,"Victoria",1,"Ciudad Victoria","Matamoros s/n","Centro","87000","834 318 1800 ext. 1241","","","","","secretariageneral@uat.edu.mx",-99.14401,23.73313,330,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=296","2024-12-16 11:54:07-06"
21,"Teatro al Aire Libre Plaza Municipal de Xicoténcatl","1000-01-01","Ayuntamiento de Xicoténcatl",28,"Tamaulipas",43,"Xicoténcatl",1,"Xicoténcatl","Av. Juárez esq. Morelos","Centro","89750","832 235 00 36","","","","","infgico@prodigy.net.mx",-98.94545,22.99698,100,"frontal","http://sic.gob.mx/ficha.php?table=teatro&table_id=21","2024-10-16 13:34:56-06"
38,"Teatro IMSS ","1974-02-24","Instituto Mexicano del Seguro Social (IMSS)",29,"Tlaxcala",33,"Tlaxcala",1,"Tlaxcala de Xicohténcatl","Blvd. Guillermo Valle 115","Centro","90000","(246) 462 38 00 ext. 61121","","","","","wendy.muñoza@imss.gob.mx",0,0,268,"semicircular","http://sic.gob.mx/ficha.php?table=teatro&table_id=38","2018-02-02 10:36:11-06"
